match_id,home_team,away_team,home_goals,away_goals,attendance,stadium,referee,date
2960,Team C,Team F,5,2,10827,Stadium Z,Ref B,2025-05-04 07:00:00
2961,Team C,Team G,0,0,53444,Stadium Z,Ref B,2025-05-04 08:00:00
2962,Team B,Team F,4,5,28350,Stadium X,Ref B,2025-05-04 09:00:00
2963,Team D,Team H,4,2,35777,Stadium X,Ref A,2025-05-04 10:00:00
2964,Team D,Team F,2,3,50639,Stadium X,Ref B,2025-05-04 11:00:00
2965,Team A,Team H,4,0,35701,Stadium Z,Ref C,2025-05-04 12:00:00
2966,Team C,Team E,2,4,30266,Stadium Y,Ref A,2025-05-04 13:00:00
2967,Team D,Team E,3,5,60573,Stadium Z,Ref A,2025-05-04 14:00:00
2968,Team B,Team F,5,0,75939,Stadium Y,Ref B,2025-05-04 15:00:00
2969,Team D,Team H,0,5,37036,Stadium Z,Ref C,2025-05-04 16:00:00
2970,Team C,Team H,5,2,32064,Stadium Z,Ref A,2025-05-04 17:00:00
2971,Team A,Team E,1,1,58199,Stadium Y,Ref B,2025-05-04 18:00:00
2972,Team D,Team H,3,5,77985,Stadium Y,Ref A,2025-05-04 19:00:00
2973,Team C,Team H,3,1,37809,Stadium Z,Ref C,2025-05-04 20:00:00
2974,Team A,Team F,3,1,49912,Stadium X,Ref A,2025-05-04 21:00:00
2975,Team B,Team E,4,5,20613,Stadium X,Ref A,2025-05-04 22:00:00
2976,Team B,Team F,1,0,25360,Stadium Z,Ref B,2025-05-04 23:00:00
2977,Team A,Team F,4,1,44928,Stadium Y,Ref C,2025-05-05 00:00:00
2978,Team B,Team G,2,4,72331,Stadium Y,Ref C,2025-05-05 01:00:00
2979,Team D,Team H,3,1,73022,Stadium X,Ref A,2025-05-05 02:00:00
2980,Team B,Team G,2,2,67500,Stadium Z,Ref C,2025-05-05 03:00:00
2981,Team C,Team F,1,2,70212,Stadium X,Ref A,2025-05-05 04:00:00
2982,Team D,Team E,0,4,50740,Stadium Y,Ref A,2025-05-05 05:00:00
2983,Team A,Team F,3,4,47107,Stadium Z,Ref A,2025-05-05 06:00:00
2984,Team B,Team G,0,5,75589,Stadium Y,Ref B,2025-05-05 07:00:00
2985,Team D,Team G,0,5,66948,Stadium Y,Ref C,2025-05-05 08:00:00
2986,Team C,Team F,4,3,77870,Stadium Y,Ref A,2025-05-05 09:00:00
2987,Team C,Team H,3,2,38417,Stadium X,Ref A,2025-05-05 10:00:00
2988,Team D,Team F,3,0,15516,Stadium Z,Ref B,2025-05-05 11:00:00
2989,Team C,Team F,5,1,43007,Stadium Z,Ref C,2025-05-05 12:00:00
2990,Team A,Team G,5,0,55887,Stadium X,Ref B,2025-05-05 13:00:00
2991,Team D,Team E,4,3,30656,Stadium Z,Ref C,2025-05-05 14:00:00
2992,Team B,Team H,3,2,35685,Stadium X,Ref B,2025-05-05 15:00:00
2993,Team D,Team F,5,3,43869,Stadium Y,Ref B,2025-05-05 16:00:00
2994,Team D,Team E,4,3,15414,Stadium X,Ref C,2025-05-05 17:00:00
2995,Team A,Team E,1,1,78742,Stadium X,Ref A,2025-05-05 18:00:00
2996,Team C,Team F,1,0,41917,Stadium Z,Ref A,2025-05-05 19:00:00
2997,Team D,Team F,1,4,65213,Stadium Y,Ref B,2025-05-05 20:00:00
2998,Team B,Team H,0,1,75725,Stadium Z,Ref B,2025-05-05 21:00:00
2999,Team A,Team E,2,5,54392,Stadium X,Ref C,2025-05-05 22:00:00
3000,Team D,Team G,1,3,34255,Stadium Z,Ref C,2025-05-05 23:00:00
3001,Team B,Team G,1,0,60871,Stadium X,Ref C,2025-05-06 00:00:00
3002,Team C,Team H,0,5,53457,Stadium Z,Ref C,2025-05-06 01:00:00
3003,Team A,Team G,5,5,76858,Stadium Z,Ref C,2025-05-06 02:00:00
3004,Team A,Team G,2,0,34570,Stadium Y,Ref A,2025-05-06 03:00:00
3005,Team C,Team G,3,2,63642,Stadium X,Ref A,2025-05-06 04:00:00
3006,Team C,Team H,4,5,78261,Stadium Y,Ref A,2025-05-06 05:00:00
3007,Team A,Team H,0,4,69944,Stadium X,Ref A,2025-05-06 06:00:00
3008,Team C,Team E,2,3,48980,Stadium X,Ref B,2025-05-06 07:00:00
3009,Team A,Team H,1,0,62816,Stadium X,Ref C,2025-05-06 08:00:00
3010,Team D,Team H,1,0,70039,Stadium X,Ref B,2025-05-06 09:00:00
3011,Team B,Team F,4,0,26039,Stadium X,Ref B,2025-05-06 10:00:00
3012,Team C,Team F,1,4,68147,Stadium X,Ref C,2025-05-06 11:00:00
3013,Team C,Team H,2,1,21647,Stadium Z,Ref B,2025-05-06 12:00:00
3014,Team C,Team E,3,3,14811,Stadium X,Ref C,2025-05-06 13:00:00
3015,Team B,Team H,1,0,19077,Stadium X,Ref C,2025-05-06 14:00:00
3016,Team B,Team E,2,3,34513,Stadium Y,Ref B,2025-05-06 15:00:00
3017,Team A,Team E,1,5,10738,Stadium Z,Ref C,2025-05-06 16:00:00
3018,Team A,Team E,3,4,67944,Stadium X,Ref A,2025-05-06 17:00:00
3019,Team B,Team H,3,2,63366,Stadium Z,Ref A,2025-05-06 18:00:00
3020,Team B,Team H,0,0,36017,Stadium X,Ref A,2025-05-06 19:00:00
3021,Team C,Team E,2,2,32714,Stadium X,Ref C,2025-05-06 20:00:00
3022,Team A,Team F,2,0,20939,Stadium X,Ref B,2025-05-06 21:00:00
3023,Team A,Team F,1,4,11452,Stadium Z,Ref C,2025-05-06 22:00:00
3024,Team B,Team G,1,3,26331,Stadium Z,Ref A,2025-05-06 23:00:00
3025,Team B,Team E,0,0,22185,Stadium Y,Ref A,2025-05-07 00:00:00
3026,Team A,Team E,0,2,39461,Stadium Y,Ref B,2025-05-07 01:00:00
3027,Team B,Team G,0,5,69203,Stadium Y,Ref B,2025-05-07 02:00:00
3028,Team D,Team H,1,5,53519,Stadium Y,Ref A,2025-05-07 03:00:00
3029,Team B,Team E,0,2,12939,Stadium Z,Ref B,2025-05-07 04:00:00
3030,Team D,Team E,4,4,31659,Stadium Y,Ref A,2025-05-07 05:00:00
3031,Team D,Team H,3,4,38544,Stadium Z,Ref C,2025-05-07 06:00:00
3032,Team D,Team G,3,0,27056,Stadium Z,Ref C,2025-05-07 07:00:00
3033,Team D,Team F,5,3,24008,Stadium Z,Ref B,2025-05-07 08:00:00
3034,Team D,Team G,4,1,25907,Stadium X,Ref A,2025-05-07 09:00:00
3035,Team D,Team H,0,0,12006,Stadium X,Ref B,2025-05-07 10:00:00
3036,Team A,Team E,0,0,67388,Stadium Y,Ref A,2025-05-07 11:00:00
3037,Team C,Team E,5,1,47482,Stadium Y,Ref B,2025-05-07 12:00:00
3038,Team D,Team H,2,0,41345,Stadium X,Ref A,2025-05-07 13:00:00
3039,Team C,Team E,3,1,31080,Stadium Y,Ref A,2025-05-07 14:00:00
3040,Team B,Team G,2,5,21147,Stadium X,Ref A,2025-05-07 15:00:00
3041,Team D,Team F,2,0,52128,Stadium Y,Ref C,2025-05-07 16:00:00
3042,Team B,Team G,4,5,22648,Stadium Z,Ref C,2025-05-07 17:00:00
3043,Team A,Team F,1,2,67644,Stadium Z,Ref A,2025-05-07 18:00:00
3044,Team D,Team G,1,5,78517,Stadium Z,Ref B,2025-05-07 19:00:00
3045,Team A,Team E,3,2,51808,Stadium Z,Ref B,2025-05-07 20:00:00
3046,Team C,Team G,3,4,79179,Stadium Y,Ref C,2025-05-07 21:00:00
3047,Team B,Team E,5,0,20618,Stadium Y,Ref C,2025-05-07 22:00:00
3048,Team B,Team H,0,0,29783,Stadium Y,Ref C,2025-05-07 23:00:00
3049,Team B,Team F,0,5,53697,Stadium Z,Ref C,2025-05-08 00:00:00
3050,Team A,Team G,0,3,32244,Stadium X,Ref C,2025-05-08 01:00:00
3051,Team A,Team E,0,5,56792,Stadium X,Ref B,2025-05-08 02:00:00
3052,Team C,Team G,0,0,30257,Stadium Z,Ref B,2025-05-08 03:00:00
3053,Team C,Team E,1,5,28474,Stadium Y,Ref A,2025-05-08 04:00:00
3054,Team A,Team F,5,3,68712,Stadium Z,Ref B,2025-05-08 05:00:00
3055,Team C,Team H,3,4,71102,Stadium X,Ref B,2025-05-08 06:00:00
3056,Team D,Team G,3,1,33501,Stadium Z,Ref A,2025-05-08 07:00:00
3057,Team D,Team E,1,4,73021,Stadium X,Ref A,2025-05-08 08:00:00
3058,Team D,Team H,0,0,32320,Stadium Y,Ref C,2025-05-08 09:00:00
3059,Team C,Team F,3,5,25278,Stadium Y,Ref C,2025-05-08 10:00:00
3060,Team C,Team F,2,2,21530,Stadium Y,Ref B,2025-05-08 11:00:00
3061,Team B,Team H,5,2,52598,Stadium X,Ref C,2025-05-08 12:00:00
3062,Team B,Team F,4,5,69539,Stadium Y,Ref C,2025-05-08 13:00:00
3063,Team B,Team F,5,2,71363,Stadium Y,Ref C,2025-05-08 14:00:00
3064,Team D,Team G,4,0,59966,Stadium Z,Ref A,2025-05-08 15:00:00
3065,Team C,Team F,5,5,41716,Stadium Y,Ref B,2025-05-08 16:00:00
3066,Team B,Team G,3,3,66189,Stadium Z,Ref B,2025-05-08 17:00:00
3067,Team D,Team E,3,3,40786,Stadium Z,Ref C,2025-05-08 18:00:00
3068,Team B,Team F,0,2,33710,Stadium X,Ref A,2025-05-08 19:00:00
3069,Team A,Team F,5,5,12336,Stadium Z,Ref B,2025-05-08 20:00:00
3070,Team B,Team H,1,5,57294,Stadium X,Ref A,2025-05-08 21:00:00
3071,Team D,Team G,5,1,39041,Stadium Z,Ref A,2025-05-08 22:00:00
3072,Team A,Team F,1,4,66133,Stadium Z,Ref B,2025-05-08 23:00:00
3073,Team B,Team E,2,1,67632,Stadium X,Ref B,2025-05-09 00:00:00
3074,Team B,Team E,4,1,10580,Stadium X,Ref C,2025-05-09 01:00:00
3075,Team B,Team F,3,2,63782,Stadium Z,Ref C,2025-05-09 02:00:00
3076,Team B,Team H,0,2,47540,Stadium Z,Ref B,2025-05-09 03:00:00
3077,Team A,Team E,4,4,37975,Stadium Z,Ref C,2025-05-09 04:00:00
3078,Team D,Team E,2,2,64398,Stadium X,Ref B,2025-05-09 05:00:00
3079,Team B,Team H,5,2,64078,Stadium Z,Ref A,2025-05-09 06:00:00
3080,Team D,Team H,0,1,13400,Stadium X,Ref B,2025-05-09 07:00:00
3081,Team B,Team E,1,4,73419,Stadium X,Ref C,2025-05-09 08:00:00
3082,Team C,Team F,2,5,41532,Stadium Z,Ref B,2025-05-09 09:00:00
3083,Team B,Team F,4,2,74647,Stadium Z,Ref A,2025-05-09 10:00:00
3084,Team B,Team G,5,4,65722,Stadium Z,Ref B,2025-05-09 11:00:00
3085,Team D,Team H,5,1,34310,Stadium Z,Ref B,2025-05-09 12:00:00
3086,Team A,Team E,2,2,40940,Stadium X,Ref C,2025-05-09 13:00:00
3087,Team C,Team F,2,5,22108,Stadium Z,Ref B,2025-05-09 14:00:00
3088,Team D,Team F,2,4,14840,Stadium X,Ref B,2025-05-09 15:00:00
3089,Team C,Team H,3,0,47439,Stadium Y,Ref C,2025-05-09 16:00:00
3090,Team C,Team F,1,0,12347,Stadium X,Ref B,2025-05-09 17:00:00
3091,Team A,Team G,3,0,23944,Stadium Y,Ref B,2025-05-09 18:00:00
3092,Team D,Team G,2,4,76987,Stadium Y,Ref A,2025-05-09 19:00:00
3093,Team C,Team G,1,3,73877,Stadium Y,Ref C,2025-05-09 20:00:00
3094,Team B,Team F,1,3,11432,Stadium Z,Ref B,2025-05-09 21:00:00
3095,Team A,Team G,0,3,26832,Stadium Y,Ref C,2025-05-09 22:00:00
3096,Team C,Team E,0,2,36125,Stadium X,Ref C,2025-05-09 23:00:00
3097,Team D,Team H,5,2,21282,Stadium Y,Ref A,2025-05-10 00:00:00
3098,Team B,Team E,0,0,45542,Stadium Z,Ref B,2025-05-10 01:00:00
3099,Team C,Team E,4,2,32581,Stadium Y,Ref C,2025-05-10 02:00:00
3100,Team B,Team G,5,0,61565,Stadium Y,Ref B,2025-05-10 03:00:00
3101,Team C,Team G,5,5,16622,Stadium Y,Ref B,2025-05-10 04:00:00
3102,Team A,Team H,5,0,58118,Stadium X,Ref C,2025-05-10 05:00:00
3103,Team A,Team H,0,3,54754,Stadium X,Ref A,2025-05-10 06:00:00
3104,Team A,Team G,0,1,23604,Stadium Y,Ref C,2025-05-10 07:00:00
3105,Team C,Team G,2,1,21940,Stadium Z,Ref B,2025-05-10 08:00:00
3106,Team B,Team F,3,1,50867,Stadium Y,Ref A,2025-05-10 09:00:00
3107,Team B,Team H,0,4,71701,Stadium Y,Ref B,2025-05-10 10:00:00
3108,Team A,Team H,1,0,18098,Stadium X,Ref C,2025-05-10 11:00:00
3109,Team D,Team F,3,0,15390,Stadium X,Ref B,2025-05-10 12:00:00
3110,Team B,Team G,2,2,32905,Stadium Z,Ref C,2025-05-10 13:00:00
3111,Team A,Team G,1,4,30698,Stadium Y,Ref A,2025-05-10 14:00:00
3112,Team D,Team E,0,3,11662,Stadium Y,Ref A,2025-05-10 15:00:00
3113,Team C,Team F,4,3,54153,Stadium Z,Ref A,2025-05-10 16:00:00
3114,Team A,Team E,1,4,18448,Stadium Z,Ref B,2025-05-10 17:00:00
3115,Team C,Team G,4,3,73397,Stadium Y,Ref C,2025-05-10 18:00:00
3116,Team D,Team H,5,4,44652,Stadium Z,Ref C,2025-05-10 19:00:00
3117,Team D,Team F,5,3,48277,Stadium Y,Ref C,2025-05-10 20:00:00
3118,Team D,Team G,0,2,39788,Stadium X,Ref A,2025-05-10 21:00:00
3119,Team D,Team G,5,1,36555,Stadium X,Ref A,2025-05-10 22:00:00
3120,Team D,Team G,2,2,73959,Stadium Z,Ref A,2025-05-10 23:00:00
3121,Team C,Team G,4,2,60781,Stadium Z,Ref A,2025-05-11 00:00:00
3122,Team D,Team H,2,3,22979,Stadium Y,Ref C,2025-05-11 01:00:00
3123,Team B,Team F,2,1,62182,Stadium Y,Ref B,2025-05-11 02:00:00
3124,Team D,Team E,0,2,75422,Stadium Y,Ref C,2025-05-11 03:00:00
3125,Team C,Team H,0,5,11969,Stadium Y,Ref C,2025-05-11 04:00:00
3126,Team B,Team F,3,5,18442,Stadium X,Ref A,2025-05-11 05:00:00
3127,Team A,Team H,2,0,36498,Stadium Y,Ref B,2025-05-11 06:00:00
3128,Team D,Team H,5,5,64742,Stadium X,Ref B,2025-05-11 07:00:00
3129,Team C,Team H,5,1,57343,Stadium X,Ref B,2025-05-11 08:00:00
3130,Team D,Team G,3,2,49227,Stadium Z,Ref A,2025-05-11 09:00:00
3131,Team C,Team H,2,1,72264,Stadium X,Ref C,2025-05-11 10:00:00
3132,Team B,Team F,1,5,53985,Stadium Y,Ref C,2025-05-11 11:00:00
3133,Team A,Team G,3,3,49851,Stadium Z,Ref C,2025-05-11 12:00:00
3134,Team C,Team E,1,2,24508,Stadium Z,Ref B,2025-05-11 13:00:00
3135,Team A,Team E,4,5,64788,Stadium Z,Ref A,2025-05-11 14:00:00
3136,Team B,Team E,2,2,24514,Stadium X,Ref C,2025-05-11 15:00:00
3137,Team C,Team E,3,5,22986,Stadium Y,Ref B,2025-05-11 16:00:00
3138,Team B,Team E,0,1,17330,Stadium X,Ref B,2025-05-11 17:00:00
3139,Team B,Team H,1,2,21944,Stadium Z,Ref C,2025-05-11 18:00:00
3140,Team A,Team H,3,4,78566,Stadium X,Ref A,2025-05-11 19:00:00
3141,Team A,Team F,5,1,68801,Stadium Y,Ref A,2025-05-11 20:00:00
3142,Team C,Team H,5,3,74670,Stadium Z,Ref B,2025-05-11 21:00:00
3143,Team C,Team F,3,5,19983,Stadium Z,Ref C,2025-05-11 22:00:00
3144,Team A,Team H,2,4,23008,Stadium Z,Ref B,2025-05-11 23:00:00
3145,Team A,Team G,4,4,15820,Stadium Y,Ref A,2025-05-12 00:00:00
3146,Team B,Team G,0,2,49401,Stadium Y,Ref B,2025-05-12 01:00:00
3147,Team A,Team F,5,0,24197,Stadium X,Ref C,2025-05-12 02:00:00
3148,Team C,Team F,2,0,32935,Stadium Y,Ref A,2025-05-12 03:00:00
3149,Team D,Team G,0,1,16904,Stadium Y,Ref B,2025-05-12 04:00:00
3150,Team C,Team G,1,1,42779,Stadium X,Ref C,2025-05-12 05:00:00
3151,Team A,Team F,4,2,70650,Stadium Z,Ref C,2025-05-12 06:00:00
3152,Team C,Team G,4,4,34045,Stadium Y,Ref C,2025-05-12 07:00:00
3153,Team A,Team G,1,0,56935,Stadium Y,Ref A,2025-05-12 08:00:00
3154,Team C,Team F,5,1,57107,Stadium X,Ref A,2025-05-12 09:00:00
3155,Team D,Team F,0,0,19451,Stadium X,Ref A,2025-05-12 10:00:00
3156,Team C,Team H,2,4,76759,Stadium Y,Ref B,2025-05-12 11:00:00
3157,Team D,Team F,0,5,42553,Stadium Z,Ref A,2025-05-12 12:00:00
3158,Team A,Team G,3,1,22551,Stadium Y,Ref B,2025-05-12 13:00:00
3159,Team B,Team E,4,2,32031,Stadium Y,Ref A,2025-05-12 14:00:00
3160,Team D,Team F,3,4,58876,Stadium X,Ref C,2025-05-12 15:00:00
3161,Team D,Team F,4,0,64480,Stadium X,Ref C,2025-05-12 16:00:00
3162,Team B,Team F,4,2,67723,Stadium X,Ref A,2025-05-12 17:00:00
3163,Team D,Team E,2,4,34808,Stadium X,Ref B,2025-05-12 18:00:00
3164,Team D,Team G,0,1,20710,Stadium Z,Ref A,2025-05-12 19:00:00
3165,Team A,Team F,1,4,40029,Stadium X,Ref A,2025-05-12 20:00:00
3166,Team D,Team F,5,2,79172,Stadium X,Ref A,2025-05-12 21:00:00
3167,Team D,Team G,4,0,26601,Stadium Y,Ref A,2025-05-12 22:00:00
3168,Team B,Team F,4,2,30415,Stadium X,Ref A,2025-05-12 23:00:00
3169,Team B,Team G,4,5,23438,Stadium X,Ref A,2025-05-13 00:00:00
3170,Team C,Team H,5,1,56037,Stadium Y,Ref C,2025-05-13 01:00:00
3171,Team D,Team G,1,5,21283,Stadium Y,Ref B,2025-05-13 02:00:00
3172,Team B,Team F,2,2,58474,Stadium Y,Ref A,2025-05-13 03:00:00
3173,Team C,Team G,2,5,38223,Stadium X,Ref B,2025-05-13 04:00:00
3174,Team D,Team H,1,0,35651,Stadium X,Ref C,2025-05-13 05:00:00
3175,Team C,Team H,2,1,24540,Stadium Z,Ref B,2025-05-13 06:00:00
3176,Team A,Team H,5,4,58353,Stadium X,Ref C,2025-05-13 07:00:00
3177,Team A,Team G,3,3,31708,Stadium X,Ref C,2025-05-13 08:00:00
3178,Team D,Team H,1,3,43914,Stadium X,Ref B,2025-05-13 09:00:00
3179,Team B,Team E,2,3,14983,Stadium Y,Ref B,2025-05-13 10:00:00
3180,Team B,Team G,5,3,59009,Stadium X,Ref C,2025-05-13 11:00:00
3181,Team D,Team G,1,0,38327,Stadium Z,Ref B,2025-05-13 12:00:00
3182,Team B,Team F,4,0,77567,Stadium Z,Ref B,2025-05-13 13:00:00
3183,Team A,Team G,3,3,38434,Stadium X,Ref A,2025-05-13 14:00:00
3184,Team D,Team H,2,2,37754,Stadium Y,Ref C,2025-05-13 15:00:00
3185,Team B,Team F,0,5,67553,Stadium Z,Ref A,2025-05-13 16:00:00
3186,Team C,Team G,0,2,63272,Stadium Y,Ref C,2025-05-13 17:00:00
3187,Team B,Team F,1,2,66422,Stadium Z,Ref A,2025-05-13 18:00:00
3188,Team C,Team G,5,1,21917,Stadium X,Ref B,2025-05-13 19:00:00
3189,Team D,Team E,0,1,45240,Stadium Y,Ref C,2025-05-13 20:00:00
3190,Team A,Team F,1,0,55032,Stadium Z,Ref B,2025-05-13 21:00:00
3191,Team C,Team H,2,2,63792,Stadium X,Ref C,2025-05-13 22:00:00
3192,Team C,Team H,4,0,75111,Stadium Z,Ref B,2025-05-13 23:00:00
3193,Team A,Team F,3,3,43622,Stadium X,Ref B,2025-05-14 00:00:00
3194,Team A,Team F,0,5,38827,Stadium Z,Ref B,2025-05-14 01:00:00
3195,Team C,Team G,2,1,71918,Stadium X,Ref B,2025-05-14 02:00:00
3196,Team D,Team E,4,0,44878,Stadium X,Ref C,2025-05-14 03:00:00
3197,Team A,Team F,0,3,16986,Stadium Y,Ref B,2025-05-14 04:00:00
3198,Team B,Team H,1,3,57053,Stadium Y,Ref C,2025-05-14 05:00:00
3199,Team A,Team G,0,1,56194,Stadium Y,Ref C,2025-05-14 06:00:00
3200,Team C,Team E,2,4,71955,Stadium Z,Ref A,2025-05-14 07:00:00
3201,Team D,Team E,4,4,61142,Stadium Z,Ref C,2025-05-14 08:00:00
3202,Team D,Team F,4,2,58577,Stadium Z,Ref B,2025-05-14 09:00:00
3203,Team D,Team H,4,0,39530,Stadium Y,Ref C,2025-05-14 10:00:00
3204,Team B,Team G,5,0,55703,Stadium Y,Ref B,2025-05-14 11:00:00
3205,Team C,Team H,5,2,73601,Stadium Z,Ref A,2025-05-14 12:00:00
3206,Team C,Team G,0,0,64358,Stadium Y,Ref A,2025-05-14 13:00:00
3207,Team C,Team G,3,4,51418,Stadium Y,Ref A,2025-05-14 14:00:00
3208,Team D,Team E,4,1,69226,Stadium Y,Ref C,2025-05-14 15:00:00
3209,Team A,Team G,4,2,21602,Stadium Y,Ref A,2025-05-14 16:00:00
3210,Team D,Team E,5,0,22425,Stadium Y,Ref B,2025-05-14 17:00:00
3211,Team C,Team E,2,5,66283,Stadium X,Ref B,2025-05-14 18:00:00
3212,Team D,Team F,2,5,65263,Stadium X,Ref A,2025-05-14 19:00:00
3213,Team C,Team H,1,2,20237,Stadium Y,Ref B,2025-05-14 20:00:00
3214,Team B,Team F,5,2,14148,Stadium Z,Ref C,2025-05-14 21:00:00
3215,Team B,Team F,3,3,12867,Stadium Y,Ref C,2025-05-14 22:00:00
3216,Team D,Team H,0,0,16393,Stadium Z,Ref B,2025-05-14 23:00:00
3217,Team D,Team F,5,2,68091,Stadium X,Ref B,2025-05-15 00:00:00
3218,Team D,Team G,0,1,20094,Stadium Z,Ref A,2025-05-15 01:00:00
3219,Team C,Team H,4,0,52162,Stadium Z,Ref C,2025-05-15 02:00:00
3220,Team D,Team G,2,3,19037,Stadium X,Ref B,2025-05-15 03:00:00
3221,Team A,Team F,1,3,32621,Stadium Z,Ref B,2025-05-15 04:00:00
3222,Team C,Team H,1,5,27765,Stadium Z,Ref A,2025-05-15 05:00:00
3223,Team A,Team H,0,1,68213,Stadium Z,Ref B,2025-05-15 06:00:00
3224,Team D,Team E,1,0,38171,Stadium X,Ref B,2025-05-15 07:00:00
3225,Team B,Team F,1,5,33224,Stadium Z,Ref C,2025-05-15 08:00:00
3226,Team B,Team H,1,2,42952,Stadium X,Ref B,2025-05-15 09:00:00
3227,Team A,Team F,0,2,25518,Stadium X,Ref B,2025-05-15 10:00:00
3228,Team D,Team G,5,3,38607,Stadium Z,Ref C,2025-05-15 11:00:00
3229,Team A,Team F,0,4,33572,Stadium Y,Ref A,2025-05-15 12:00:00
3230,Team C,Team E,2,1,26243,Stadium Y,Ref B,2025-05-15 13:00:00
3231,Team C,Team G,5,4,79356,Stadium Y,Ref C,2025-05-15 14:00:00
3232,Team D,Team E,4,0,75507,Stadium X,Ref B,2025-05-15 15:00:00
3233,Team C,Team F,0,2,75007,Stadium Y,Ref C,2025-05-15 16:00:00
3234,Team B,Team G,0,3,27886,Stadium X,Ref A,2025-05-15 17:00:00
3235,Team A,Team G,4,1,60853,Stadium Z,Ref B,2025-05-15 18:00:00
3236,Team B,Team G,4,1,35324,Stadium X,Ref C,2025-05-15 19:00:00
3237,Team C,Team E,4,0,47078,Stadium Z,Ref B,2025-05-15 20:00:00
3238,Team A,Team H,5,1,62444,Stadium Y,Ref B,2025-05-15 21:00:00
3239,Team C,Team E,3,2,76816,Stadium X,Ref A,2025-05-15 22:00:00
3240,Team C,Team H,5,2,13510,Stadium Y,Ref C,2025-05-15 23:00:00
3241,Team D,Team H,3,0,76123,Stadium X,Ref B,2025-05-16 00:00:00
3242,Team A,Team E,1,3,11109,Stadium Z,Ref B,2025-05-16 01:00:00
3243,Team B,Team F,3,0,57871,Stadium X,Ref C,2025-05-16 02:00:00
3244,Team C,Team G,2,0,24808,Stadium Z,Ref C,2025-05-16 03:00:00
3245,Team B,Team F,0,3,56428,Stadium X,Ref C,2025-05-16 04:00:00
3246,Team D,Team E,2,4,30516,Stadium Z,Ref A,2025-05-16 05:00:00
3247,Team D,Team H,3,3,61951,Stadium Z,Ref A,2025-05-16 06:00:00
3248,Team B,Team F,3,4,79032,Stadium Z,Ref B,2025-05-16 07:00:00
3249,Team D,Team G,2,3,56092,Stadium Z,Ref C,2025-05-16 08:00:00
3250,Team D,Team F,4,4,33731,Stadium X,Ref B,2025-05-16 09:00:00
3251,Team D,Team H,2,0,62233,Stadium X,Ref B,2025-05-16 10:00:00
3252,Team A,Team G,2,5,72411,Stadium Z,Ref B,2025-05-16 11:00:00
3253,Team B,Team H,2,3,11702,Stadium Y,Ref A,2025-05-16 12:00:00
3254,Team D,Team F,1,1,46897,Stadium X,Ref B,2025-05-16 13:00:00
3255,Team A,Team F,1,2,23175,Stadium Y,Ref B,2025-05-16 14:00:00
3256,Team A,Team H,5,5,37412,Stadium X,Ref A,2025-05-16 15:00:00
3257,Team B,Team F,4,5,78270,Stadium Y,Ref B,2025-05-16 16:00:00
3258,Team D,Team E,4,4,13896,Stadium Z,Ref A,2025-05-16 17:00:00
3259,Team A,Team H,2,1,41750,Stadium Z,Ref C,2025-05-16 18:00:00
3260,Team D,Team F,0,5,46396,Stadium Y,Ref C,2025-05-16 19:00:00
3261,Team B,Team G,2,2,64676,Stadium Y,Ref C,2025-05-16 20:00:00
3262,Team D,Team G,3,0,42102,Stadium X,Ref A,2025-05-16 21:00:00
3263,Team C,Team F,0,2,26149,Stadium X,Ref C,2025-05-16 22:00:00
3264,Team A,Team H,1,1,52709,Stadium Z,Ref B,2025-05-16 23:00:00
3265,Team D,Team H,1,1,61136,Stadium Y,Ref B,2025-05-17 00:00:00
3266,Team A,Team G,3,0,58181,Stadium Z,Ref B,2025-05-17 01:00:00
3267,Team B,Team E,2,2,71272,Stadium Y,Ref B,2025-05-17 02:00:00
3268,Team D,Team F,5,5,72674,Stadium Z,Ref A,2025-05-17 03:00:00
3269,Team D,Team G,3,1,13378,Stadium X,Ref C,2025-05-17 04:00:00
3270,Team C,Team H,4,4,29887,Stadium Z,Ref A,2025-05-17 05:00:00
3271,Team D,Team G,5,3,27390,Stadium Y,Ref A,2025-05-17 06:00:00
3272,Team B,Team H,1,2,29154,Stadium X,Ref B,2025-05-17 07:00:00
3273,Team D,Team G,3,2,16927,Stadium X,Ref A,2025-05-17 08:00:00
3274,Team A,Team F,3,1,45030,Stadium Z,Ref B,2025-05-17 09:00:00
3275,Team A,Team G,3,3,29097,Stadium X,Ref B,2025-05-17 10:00:00
3276,Team B,Team E,3,5,79573,Stadium Z,Ref B,2025-05-17 11:00:00
3277,Team D,Team G,0,0,62426,Stadium X,Ref C,2025-05-17 12:00:00
3278,Team B,Team H,0,5,34894,Stadium Y,Ref B,2025-05-17 13:00:00
3279,Team C,Team H,3,2,24642,Stadium Z,Ref C,2025-05-17 14:00:00
3280,Team B,Team F,1,5,29242,Stadium Z,Ref A,2025-05-17 15:00:00
3281,Team C,Team F,4,0,59744,Stadium Y,Ref C,2025-05-17 16:00:00
3282,Team A,Team G,3,1,26791,Stadium Z,Ref B,2025-05-17 17:00:00
3283,Team D,Team F,0,2,60800,Stadium Y,Ref A,2025-05-17 18:00:00
3284,Team C,Team G,5,5,63376,Stadium Y,Ref A,2025-05-17 19:00:00
3285,Team D,Team E,2,3,43819,Stadium Y,Ref A,2025-05-17 20:00:00
3286,Team B,Team H,3,1,43401,Stadium Z,Ref A,2025-05-17 21:00:00
